time,temperature_2m,relativehumidity_2m,rain,snowfall,cloudcover,windspeed_10m
2020-01-19T19:00:00Z,35.3,56,0,0,54,15.2
2020-01-19T20:00:00Z,34.4,58,0,0,69,15.9
2020-01-19T21:00:00Z,34,59,0,0,77,16.8
2020-01-19T22:00:00Z,32.3,59,0,0,87,17
2020-01-19T23:00:00Z,31.7,59,0,0,89,18.8
2020-01-20T00:00:00Z,30,56,0,0,84,21.9
2020-01-20T01:00:00Z,27.9,54,0,0,38,22.8
2020-01-20T02:00:00Z,27,55,0,0,1,22
2020-01-20T03:00:00Z,25.9,56,0,0,0,21.1
2020-01-20T04:00:00Z,24.1,59,0,0,0,20
2020-01-20T05:00:00Z,22.7,59,0,0,83,20.5
2020-01-20T06:00:00Z,22.7,59,0,0,67,21.7
2020-01-20T07:00:00Z,22.8,59,0,0,0,21.6
2020-01-20T08:00:00Z,22.8,59,0,0,0,19.1
2020-01-20T09:00:00Z,23.8,58,0,0,0,19.3
2020-01-20T10:00:00Z,26.3,52,0,0,0,18.9
2020-01-20T11:00:00Z,27.7,48,0,0,0,19
2020-01-20T12:00:00Z,29.1,42,0,0,0,19.3
2020-01-20T13:00:00Z,30.2,38,0,0,0,18.9
2020-01-20T14:00:00Z,30.9,35,0,0,0,18.2
2020-01-20T15:00:00Z,31.7,34,0,0,0,17.1
2020-01-20T16:00:00Z,31.9,33,0,0,0,14.8
2020-01-20T17:00:00Z,30.1,35,0,0,0,8.7
2020-01-20T18:00:00Z,29.2,39,0,0,0,7.6
2020-01-20T19:00:00Z,28.6,42,0,0,0,9.7
2020-01-20T20:00:00Z,27.6,43,0,0,0,11.9
2020-01-20T21:00:00Z,26.5,42,0,0,0,14.5
2020-01-20T22:00:00Z,24.9,46,0,0,0,14.4
2020-01-20T23:00:00Z,24.3,47,0,0,0,14.2
2020-01-21T00:00:00Z,23.6,50,0,0,0,14.5
2020-01-21T01:00:00Z,22.9,53,0,0,0,14.4
2020-01-21T02:00:00Z,22.8,55,0,0,0,13.6
2020-01-21T03:00:00Z,23,58,0,0,0,12.3
2020-01-21T04:00:00Z,22,63,0,0,0,11
2020-01-21T05:00:00Z,20.7,68,0,0,0,8.2
2020-01-21T06:00:00Z,20.9,69,0,0,0,6.5
2020-01-21T07:00:00Z,21.5,69,0,0,0,6.6
2020-01-21T08:00:00Z,21.7,69,0,0,0,8.4
2020-01-21T09:00:00Z,23.8,65,0,0,0,9.3
2020-01-21T10:00:00Z,27.3,57,0,0,0,9.5
2020-01-21T11:00:00Z,28.3,53,0,0,1,9
2020-01-21T12:00:00Z,29.9,48,0,0,3,8.6
2020-01-21T13:00:00Z,31.1,45,0,0,30,9.9
2020-01-21T14:00:00Z,32.2,42,0,0,65,10
2020-01-21T15:00:00Z,33,39,0,0,42,10
2020-01-21T16:00:00Z,33.5,39,0,0,21,7.2
2020-01-21T17:00:00Z,32.9,42,0,0,8,6.5
2020-01-21T18:00:00Z,31.7,50,0,0,16,7
2020-01-21T19:00:00Z,30.3,55,0,0,16,6.8
2020-01-21T20:00:00Z,29.3,57,0,0,24,7
2020-01-21T21:00:00Z,28.7,59,0,0,20,6.7
2020-01-21T22:00:00Z,27.3,63,0,0,14,6.5
2020-01-21T23:00:00Z,27.2,64,0,0,10,6.1
2020-01-22T00:00:00Z,26.4,66,0,0,0,6.4
2020-01-22T01:00:00Z,26.2,64,0,0,0,6.2
2020-01-22T02:00:00Z,26.1,65,0,0,0,3.9
2020-01-22T03:00:00Z,25.9,67,0,0,0,3.6
2020-01-22T04:00:00Z,25.2,70,0,0,0,4.7
2020-01-22T05:00:00Z,23.4,78,0,0,0,5
2020-01-22T06:00:00Z,23.6,79,0,0,0,4.5
2020-01-22T07:00:00Z,24.3,82,0,0,0,4.3
2020-01-22T08:00:00Z,24.1,85,0,0,0,4.7
2020-01-22T09:00:00Z,26.6,73,0,0,0,3.8
2020-01-22T10:00:00Z,30.6,60,0,0,0,2.8
2020-01-22T11:00:00Z,31.7,56,0,0,0,3
2020-01-22T12:00:00Z,33.2,55,0,0,0,4.2
2020-01-22T13:00:00Z,34.3,54,0,0,0,4.7
2020-01-22T14:00:00Z,35.6,52,0,0,0,5.3
2020-01-22T15:00:00Z,36.7,51,0,0,0,5.5
2020-01-22T16:00:00Z,37.6,52,0,0,0,5.5
2020-01-22T17:00:00Z,36.3,55,0,0,0,2.1
2020-01-22T18:00:00Z,34,63,0,0,0,2.7
2020-01-22T19:00:00Z,33.1,68,0,0,0,6.4
2020-01-22T20:00:00Z,32.1,71,0,0,0,8.2
2020-01-22T21:00:00Z,31.3,76,0,0,0,8.3
2020-01-22T22:00:00Z,30.3,79,0,0,14,7.9
2020-01-22T23:00:00Z,30.2,81,0,0,28,7.9
2020-01-23T00:00:00Z,29.7,82,0,0,29,7.2
2020-01-23T01:00:00Z,29.4,82,0,0,30,6.5
2020-01-23T02:00:00Z,29.2,82,0,0,29,6.2
2020-01-23T03:00:00Z,28.8,82,0,0,21,6.3
2020-01-23T04:00:00Z,27.3,84,0,0,21,7.4
2020-01-23T05:00:00Z,25.6,89,0,0,27,5.8
2020-01-23T06:00:00Z,25.6,88,0,0,28,6.4
2020-01-23T07:00:00Z,26.1,87,0,0,26,7.2
2020-01-23T08:00:00Z,26.1,85,0,0,28,6.6
2020-01-23T09:00:00Z,29.2,80,0,0,29,4.9
2020-01-23T10:00:00Z,34.3,68,0,0,30,5.3
2020-01-23T11:00:00Z,36.3,60,0,0,30,5.8
2020-01-23T12:00:00Z,38.3,55,0,0,30,5.7
2020-01-23T13:00:00Z,39.5,52,0,0,30,5.7
2020-01-23T14:00:00Z,40,54,0,0,30,2.7
2020-01-23T15:00:00Z,42.6,40,0,0,30,4
2020-01-23T16:00:00Z,43.1,45,0,0,30,5.8
2020-01-23T17:00:00Z,41.9,49,0,0,30,6.3
2020-01-23T18:00:00Z,40.1,54,0,0,30,8.1
2020-01-23T19:00:00Z,39.1,61,0,0,30,6.9
2020-01-23T20:00:00Z,38.2,66,0,0,34,7.3
2020-01-23T21:00:00Z,37,68,0,0,34,8.7
2020-01-23T22:00:00Z,36.3,73,0,0,32,8.5
2020-01-23T23:00:00Z,35.7,76,0,0,35,6.6
2020-01-24T00:00:00Z,35.9,76,0,0,49,6.1
2020-01-24T01:00:00Z,35.7,79,0,0,56,4.6
2020-01-24T02:00:00Z,35.1,82,0,0,56,3.6
2020-01-24T03:00:00Z,33.8,88,0,0,44,3.1
2020-01-24T04:00:00Z,32.8,91,0,0,8,3.6
2020-01-24T05:00:00Z,29.8,94,0,0,13,4.7
2020-01-24T06:00:00Z,29.7,96,0,0,26,4.3
2020-01-24T07:00:00Z,30.6,95,0,0,0,4.6
2020-01-24T08:00:00Z,30.2,95,0,0,10,4.8
2020-01-24T09:00:00Z,34.4,85,0,0,5,4.5
2020-01-24T10:00:00Z,39.2,66,0,0,3,4.9
2020-01-24T11:00:00Z,41.2,57,0,0,14,6.8
2020-01-24T12:00:00Z,42.6,57,0,0,30,6.9
2020-01-24T13:00:00Z,44.6,54,0,0,30,8.4
2020-01-24T14:00:00Z,46.9,49,0,0,30,10.4
2020-01-24T15:00:00Z,47,49,0,0,29,9.4
2020-01-24T16:00:00Z,45.7,55,0,0,25,7.6
2020-01-24T17:00:00Z,43.4,58,0,0,55,9
2020-01-24T18:00:00Z,41.8,61,0,0,59,8
2020-01-24T19:00:00Z,40.5,65,0,0,14,9.8
2020-01-24T20:00:00Z,39.3,66,0,0,1,10.5
2020-01-24T21:00:00Z,38.2,70,0,0,7,12.3
2020-01-24T22:00:00Z,37.9,74,0,0,6,13.6
2020-01-24T23:00:00Z,37.9,78,0,0,4,12.8
2020-01-25T00:00:00Z,37.1,82,0,0,16,15.2
2020-01-25T01:00:00Z,37.8,85,0,0,32,15.7
2020-01-25T02:00:00Z,38.1,85,0,0,42,17
2020-01-25T03:00:00Z,38.5,83,0,0,93,17.7
2020-01-25T04:00:00Z,38.2,86,0,0,100,19.4
2020-01-25T05:00:00Z,38.9,85,0,0,100,19
2020-01-25T06:00:00Z,38.9,85,0,0,100,20.9
2020-01-25T07:00:00Z,39.1,86,0,0,100,21.1
2020-01-25T08:00:00Z,39.7,86,0,0,100,21.7
2020-01-25T09:00:00Z,40.8,85,0.008,0,100,24
2020-01-25T10:00:00Z,42.9,85,0.02,0,100,26.2
2020-01-25T11:00:00Z,44.3,85,0.031,0,98,27.1
2020-01-25T12:00:00Z,45.2,87,0.051,0,100,28.1
2020-01-25T13:00:00Z,46,88,0.102,0,100,30.2
2020-01-25T14:00:00Z,47,87,0.134,0,100,24.1
2020-01-25T15:00:00Z,48.2,89,0.283,0,100,16.5
2020-01-25T16:00:00Z,48.8,89,0.283,0,100,10.9
2020-01-25T17:00:00Z,47.3,92,0.106,0,100,6.1
2020-01-25T18:00:00Z,47.8,92,0.008,0,99,1.1
2020-01-25T19:00:00Z,47,91,0,0,92,9.4
2020-01-25T20:00:00Z,46.1,90,0,0,91,12.4
2020-01-25T21:00:00Z,44.8,88,0,0,78,13.1
2020-01-25T22:00:00Z,42.9,87,0,0,70,14
2020-01-25T23:00:00Z,42.3,87,0,0,38,13.3
2020-01-26T00:00:00Z,41,87,0,0,15,11.1
2020-01-26T01:00:00Z,39.1,88,0,0,3,10.8
2020-01-26T02:00:00Z,38.8,88,0,0,0,12.3
2020-01-26T03:00:00Z,38.2,88,0,0,2,12.6
2020-01-26T04:00:00Z,38.3,86,0,0,2,12.2
2020-01-26T05:00:00Z,35.3,88,0,0,2,9.7
2020-01-26T06:00:00Z,34.9,88,0,0,1,9.3
2020-01-26T07:00:00Z,34.6,88,0,0,0,9.4
2020-01-26T08:00:00Z,35.3,86,0,0,2,12
2020-01-26T09:00:00Z,37.5,82,0,0,10,12.1
2020-01-26T10:00:00Z,42.3,72,0,0,13,12.6
2020-01-26T11:00:00Z,42.9,68,0,0,7,14.8
2020-01-26T12:00:00Z,44,61,0,0,34,18.6
2020-01-26T13:00:00Z,44.6,58,0,0,54,17.5
2020-01-26T14:00:00Z,44.2,58,0,0,86,16.6
2020-01-26T15:00:00Z,44.2,60,0,0,100,14.1
2020-01-26T16:00:00Z,43.6,60,0,0,100,12.2
2020-01-26T17:00:00Z,43.4,57,0,0,100,9.5
2020-01-26T18:00:00Z,43,58,0,0,76,10.5
2020-01-26T19:00:00Z,42.2,61,0,0,50,11.6
2020-01-26T20:00:00Z,41.7,62,0,0,33,12.6
2020-01-26T21:00:00Z,40.7,65,0,0,44,13.7
2020-01-26T22:00:00Z,39.6,68,0,0,46,13.3
2020-01-26T23:00:00Z,38.7,70,0,0,20,13.7
2020-01-27T00:00:00Z,38,71,0,0,10,12.7
2020-01-27T01:00:00Z,37.1,72,0,0,4,11.8
2020-01-27T02:00:00Z,37.1,73,0,0,3,12.4
2020-01-27T03:00:00Z,37.5,73,0,0,8,13.7
2020-01-27T04:00:00Z,37.6,74,0,0,12,14.5
2020-01-27T05:00:00Z,36.9,75,0,0,28,12.4
2020-01-27T06:00:00Z,36.9,75,0,0,36,12.4
2020-01-27T07:00:00Z,37.1,75,0,0,44,13.2
2020-01-27T08:00:00Z,37,76,0,0,50,13.2
2020-01-27T09:00:00Z,37.5,74,0,0,40,12.6
2020-01-27T10:00:00Z,39.7,69,0,0,17,14.8
2020-01-27T11:00:00Z,41.4,66,0,0,45,16.6
2020-01-27T12:00:00Z,42.8,62,0,0,100,16.7
2020-01-27T13:00:00Z,42.7,64,0,0,100,14.5
2020-01-27T14:00:00Z,42.6,64,0,0,100,14.1
2020-01-27T15:00:00Z,43.1,60,0,0,66,15
2020-01-27T16:00:00Z,43.3,59,0,0,57,12.3
2020-01-27T17:00:00Z,42.7,59,0,0,100,11.1
2020-01-27T18:00:00Z,42.8,59,0,0,89,9.9
2020-01-27T19:00:00Z,42.4,60,0,0,60,9.3
2020-01-27T20:00:00Z,41.8,62,0,0,21,9.5
2020-01-27T21:00:00Z,41.6,62,0,0,5,9.5
2020-01-27T22:00:00Z,40.8,64,0,0,3,9.6
2020-01-27T23:00:00Z,40.4,65,0,0,1,10.2
2020-01-28T00:00:00Z,39.8,66,0,0,5,11
2020-01-28T01:00:00Z,39.2,67,0,0,4,11.4
2020-01-28T02:00:00Z,38.9,67,0,0,6,12.1
2020-01-28T03:00:00Z,38.6,68,0,0,6,12.6
2020-01-28T04:00:00Z,38,69,0,0,2,12.2
2020-01-28T05:00:00Z,37.2,68,0,0,82,9.9
2020-01-28T06:00:00Z,37,70,0,0,76,11.1
2020-01-28T07:00:00Z,37.1,69,0,0,84,11.7
2020-01-28T08:00:00Z,37.1,70,0,0,62,13.4
2020-01-28T09:00:00Z,38.3,68,0,0,38,13
2020-01-28T10:00:00Z,39.8,60,0,0,52,19.6
2020-01-28T11:00:00Z,40.3,58,0,0,85,17.4
2020-01-28T12:00:00Z,40.7,57,0,0,92,17.1
2020-01-28T13:00:00Z,40.7,56,0,0,93,17.3
2020-01-28T14:00:00Z,40.6,56,0,0,91,17.6
2020-01-28T15:00:00Z,40.1,56,0,0,97,17.1
2020-01-28T16:00:00Z,39.6,59,0,0,93,15.3
2020-01-28T17:00:00Z,39.6,58,0,0,97,12.4
2020-01-28T18:00:00Z,39.3,58,0,0,100,12.1
2020-01-28T19:00:00Z,38.9,59,0,0,100,11.6
2020-01-28T20:00:00Z,38.4,60,0,0,94,11.9
2020-01-28T21:00:00Z,38,60,0,0,70,12.8
2020-01-28T22:00:00Z,37.5,61,0,0,50,12.8
2020-01-28T23:00:00Z,37.1,61,0,0,37,12
2020-01-29T00:00:00Z,36.8,62,0,0,12,10.9
2020-01-29T01:00:00Z,36.5,62,0,0,18,10.2
2020-01-29T02:00:00Z,36.2,62,0,0,27,9.7
2020-01-29T03:00:00Z,36,61,0,0,28,9.4
2020-01-29T04:00:00Z,35.1,63,0,0,15,10
2020-01-29T05:00:00Z,33.8,61,0,0,83,11.6
2020-01-29T06:00:00Z,33.7,60,0,0,41,9.2
2020-01-29T07:00:00Z,33.5,60,0,0,17,8.7
2020-01-29T08:00:00Z,33.2,60,0,0,8,9.8
2020-01-29T09:00:00Z,33.3,55,0,0,8,13.2
2020-01-29T10:00:00Z,34.8,52,0,0,9,13.9
2020-01-29T11:00:00Z,35.5,51,0,0,2,13.5
2020-01-29T12:00:00Z,37,48,0,0,0,13.7
2020-01-29T13:00:00Z,38,45,0,0,0,13.8
2020-01-29T14:00:00Z,39.3,43,0,0,0,14
2020-01-29T15:00:00Z,40.1,42,0,0,0,14.1
2020-01-29T16:00:00Z,40.3,42,0,0,0,11
2020-01-29T17:00:00Z,38.2,45,0,0,0,6.1
2020-01-29T18:00:00Z,36.7,49,0,0,0,7.3
2020-01-29T19:00:00Z,35.3,55,0,0,0,7.1
2020-01-29T20:00:00Z,34.1,59,0,0,0,7.8
2020-01-29T21:00:00Z,32.8,61,0,0,0,8.8
2020-01-29T22:00:00Z,30.8,64,0,0,0,10.2
2020-01-29T23:00:00Z,30.2,66,0,0,0,10.5
2020-01-30T00:00:00Z,29.4,66,0,0,0,11.2
2020-01-30T01:00:00Z,28.9,67,0,0,0,11.2
2020-01-30T02:00:00Z,28.1,68,0,0,0,10.8
2020-01-30T03:00:00Z,27.9,68,0,0,0,10.9
2020-01-30T04:00:00Z,27.1,70,0,0,0,10.6
2020-01-30T05:00:00Z,24.2,75,0,0,0,11.2
2020-01-30T06:00:00Z,24,76,0,0,0,11.4
2020-01-30T07:00:00Z,23.9,75,0,0,0,10.6
2020-01-30T08:00:00Z,24.3,73,0,0,0,10.3
2020-01-30T09:00:00Z,26,63,0,0,5,9.4
2020-01-30T10:00:00Z,29.1,57,0,0,14,7
2020-01-30T11:00:00Z,30.5,54,0,0,22,4.7
2020-01-30T12:00:00Z,31.4,54,0,0,24,3.7
2020-01-30T13:00:00Z,32.5,54,0,0,26,4.4
2020-01-30T14:00:00Z,33.5,54,0,0,29,5
2020-01-30T15:00:00Z,34.4,55,0,0,29,5.6
2020-01-30T16:00:00Z,34.9,55,0,0,32,6.4
2020-01-30T17:00:00Z,34.4,60,0,0,39,5.5
2020-01-30T18:00:00Z,33.5,65,0,0,45,5.2
2020-01-30T19:00:00Z,32.8,69,0,0,59,5.4
2020-01-30T20:00:00Z,32.7,69,0,0,85,5.8
2020-01-30T21:00:00Z,32,74,0,0,100,4.7
2020-01-30T22:00:00Z,30.9,80,0,0,100,3.9
2020-01-30T23:00:00Z,31.2,78,0,0,95,5
2020-01-31T00:00:00Z,30.8,80,0,0,91,4.6
2020-01-31T01:00:00Z,30.8,80,0,0,74,4.9
2020-01-31T02:00:00Z,31.2,78,0,0,66,4.8
2020-01-31T03:00:00Z,31.2,79,0,0,55,5.4
2020-01-31T04:00:00Z,31.1,81,0,0,43,5.4
2020-01-31T05:00:00Z,30.5,84,0,0,74,4.8
2020-01-31T06:00:00Z,30.8,84,0,0,94,4.8
2020-01-31T07:00:00Z,31.1,84,0,0,100,4.3
2020-01-31T08:00:00Z,30.9,85,0,0,100,5.2
2020-01-31T09:00:00Z,32.9,83,0,0,100,4.9
2020-01-31T10:00:00Z,35.7,79,0,0,94,4.8
2020-01-31T11:00:00Z,36.8,79,0,0,77,4.2
2020-01-31T12:00:00Z,38,77,0,0,86,5
2020-01-31T13:00:00Z,38.2,77,0,0,100,6.6
2020-01-31T14:00:00Z,38.9,77,0,0,100,7.2
2020-01-31T15:00:00Z,39.4,75,0,0,100,5.1
2020-01-31T16:00:00Z,40.2,73,0,0,100,5.6
2020-01-31T17:00:00Z,39.8,76,0,0,100,6.5
2020-01-31T18:00:00Z,40.3,75,0,0,100,7.5
2020-01-31T19:00:00Z,39.9,76,0,0,100,6.8
2020-01-31T20:00:00Z,39.5,77,0.004,0,100,5.6
2020-01-31T21:00:00Z,38.4,80,0.008,0,100,5.1
2020-01-31T22:00:00Z,37.7,85,0.012,0,100,5.4
2020-01-31T23:00:00Z,36.7,87,0.004,0,49,5.7
2020-02-01T00:00:00Z,35.6,89,0,0,26,6.3
2020-02-01T01:00:00Z,35.3,90,0,0,8,7.4
2020-02-01T02:00:00Z,35.6,91,0,0,2,8.5
2020-02-01T03:00:00Z,36.4,92,0,0,41,7.1
2020-02-01T04:00:00Z,34.8,93,0,0,55,5.8
2020-02-01T05:00:00Z,34.7,97,0,0,87,5.8
2020-02-01T06:00:00Z,34.7,96,0,0,100,5.8
2020-02-01T07:00:00Z,34.6,96,0,0,100,3.3
2020-02-01T08:00:00Z,34.9,96,0,0,100,3.3
2020-02-01T09:00:00Z,35.9,94,0,0,100,2.2
2020-02-01T10:00:00Z,37.7,92,0,0,100,0.7
2020-02-01T11:00:00Z,38.5,93,0,0,100,1.5
2020-02-01T12:00:00Z,39.5,91,0,0,100,1.5
2020-02-01T13:00:00Z,40.2,89,0,0,100,3.2
2020-02-01T14:00:00Z,40.1,88,0,0,100,3.6
2020-02-01T15:00:00Z,41.1,85,0,0,100,2.6
2020-02-01T16:00:00Z,41.3,83,0,0,100,3.8
2020-02-01T17:00:00Z,39.8,86,0,0,100,5.2
2020-02-01T18:00:00Z,40.2,85,0,0,100,4.6
2020-02-01T19:00:00Z,39.9,86,0,0,100,1.5
2020-02-01T20:00:00Z,38.6,86,0,0,75,1.5
2020-02-01T21:00:00Z,35.9,88,0,0,100,1.1
2020-02-01T22:00:00Z,35.7,89,0,0,100,2.9
2020-02-01T23:00:00Z,36.7,89,0,0,100,2.4
2020-02-02T00:00:00Z,37,88,0,0,100,2.8
2020-02-02T01:00:00Z,37,88,0,0,100,4.1
2020-02-02T02:00:00Z,37.2,88,0.012,0,100,4.1
2020-02-02T03:00:00Z,37,89,0.008,0,100,4.6
2020-02-02T04:00:00Z,36.3,89,0.004,0.07,92,5.8
2020-02-02T05:00:00Z,34.1,91,0,0.07,94,5.7
2020-02-02T06:00:00Z,34.6,91,0,0.07,100,6.2
2020-02-02T07:00:00Z,34.9,90,0,0,93,6.5
2020-02-02T08:00:00Z,34.9,90,0,0,45,7.2
2020-02-02T09:00:00Z,36.9,81,0,0,47,9
2020-02-02T10:00:00Z,39.8,73,0,0,37,11.7
2020-02-02T11:00:00Z,40,69,0,0,97,14.1
2020-02-02T12:00:00Z,41,66,0,0,100,15.7
2020-02-02T13:00:00Z,41.4,63,0,0,100,13.7
2020-02-02T14:00:00Z,41.5,61,0,0,100,14.1
2020-02-02T15:00:00Z,41.1,63,0,0,100,13.7
2020-02-02T16:00:00Z,40.4,67,0.004,0,89,14.2
2020-02-02T17:00:00Z,38,80,0.008,0,98,11.3
2020-02-02T18:00:00Z,36.9,87,0.008,0,100,11
2020-02-02T19:00:00Z,36.7,89,0.004,0,100,8.1
2020-02-02T20:00:00Z,36.6,89,0.004,0,100,8.1
2020-02-02T21:00:00Z,35.9,90,0,0,95,6.4
2020-02-02T22:00:00Z,35.8,90,0,0,91,6.1
2020-02-02T23:00:00Z,35.9,91,0,0,92,6
2020-02-03T00:00:00Z,35.8,91,0,0,13,6.4
2020-02-03T01:00:00Z,34.5,93,0,0,87,8
2020-02-03T02:00:00Z,34.1,92,0,0,96,10.7
2020-02-03T03:00:00Z,34.4,91,0,0,94,10.5
2020-02-03T04:00:00Z,35.1,90,0,0,22,9.4
2020-02-03T05:00:00Z,36.5,89,0,0,4,9.9
2020-02-03T06:00:00Z,36.2,89,0,0,3,8.8
2020-02-03T07:00:00Z,36.4,88,0,0,0,7.6
2020-02-03T08:00:00Z,37.1,88,0,0,1,9.2
2020-02-03T09:00:00Z,40.3,85,0,0,1,8.3
2020-02-03T10:00:00Z,46,74,0,0,5,8.8
2020-02-03T11:00:00Z,46.6,62,0,0,18,11.3
2020-02-03T12:00:00Z,48.7,55,0,0,55,14.1
2020-02-03T13:00:00Z,50,53,0,0,19,12.6
2020-02-03T14:00:00Z,51.4,50,0,0,2,13.2
2020-02-03T15:00:00Z,52.4,49,0,0,0,13.2
2020-02-03T16:00:00Z,52.3,50,0,0,0,8.7
2020-02-03T17:00:00Z,50.3,53,0,0,4,8.4
2020-02-03T18:00:00Z,47.7,60,0,0,1,9.2
2020-02-03T19:00:00Z,45.3,66,0,0,11,9.4
2020-02-03T20:00:00Z,45.3,65,0,0,12,5.8
2020-02-03T21:00:00Z,44.4,68,0,0,13,3.7
2020-02-03T22:00:00Z,40,79,0,0,30,7.6
2020-02-03T23:00:00Z,39.9,80,0,0,30,8.2
2020-02-04T00:00:00Z,39.3,82,0,0,30,6.2
2020-02-04T01:00:00Z,39.3,83,0,0,50,6.5
2020-02-04T02:00:00Z,39.5,82,0,0,84,5
2020-02-04T03:00:00Z,37.7,87,0,0,89,6.4
2020-02-04T04:00:00Z,37.6,89,0,0,89,6
2020-02-04T05:00:00Z,38.5,90,0,0,86,6.4
2020-02-04T06:00:00Z,38.5,90,0,0,88,5.5
2020-02-04T07:00:00Z,38.8,89,0,0,89,5.4
2020-02-04T08:00:00Z,38.9,88,0.004,0,89,0.8
2020-02-04T09:00:00Z,40.9,83,0.012,0,90,2.8
2020-02-04T10:00:00Z,43.4,79,0.012,0,93,5.3
2020-02-04T11:00:00Z,44.8,79,0.008,0,100,7.3
2020-02-04T12:00:00Z,47.7,76,0,0,100,8.1
2020-02-04T13:00:00Z,49.2,77,0,0,86,9.5
2020-02-04T14:00:00Z,50.6,79,0,0,92,11.4
2020-02-04T15:00:00Z,51.4,76,0,0,87,11.1
2020-02-04T16:00:00Z,52.8,76,0,0,68,9.7
2020-02-04T17:00:00Z,50.4,78,0,0,61,11.4
2020-02-04T18:00:00Z,49.3,78,0,0,34,9.7
2020-02-04T19:00:00Z,48.3,81,0,0,90,10.2
2020-02-04T20:00:00Z,50.6,79,0,0,84,8.6
2020-02-04T21:00:00Z,52.4,80,0.012,0,100,7.7
2020-02-04T22:00:00Z,50.6,84,0.028,0,100,8.7
2020-02-04T23:00:00Z,50.3,85,0.02,0,100,7.6
2020-02-05T00:00:00Z,49.8,86,0.016,0,100,8.8
2020-02-05T01:00:00Z,47.4,83,0.02,0,100,16.7
2020-02-05T02:00:00Z,45.2,81,0,0,100,16.9
2020-02-05T03:00:00Z,42.9,81,0,0,100,16.6
2020-02-05T04:00:00Z,41.1,81,0,0,100,15.8
2020-02-05T05:00:00Z,40.1,73,0,0,100,12.1
2020-02-05T06:00:00Z,40.3,72,0,0,100,8.3
2020-02-05T07:00:00Z,39.8,72,0,0,100,5.9
2020-02-05T08:00:00Z,39.8,71,0,0,100,4.4
2020-02-05T09:00:00Z,39.8,71,0,0,100,6.7
2020-02-05T10:00:00Z,40.8,64,0,0,100,7.6
2020-02-05T11:00:00Z,40.9,61,0,0,100,8.3
2020-02-05T12:00:00Z,41,58,0,0,100,6.2
2020-02-05T13:00:00Z,41,57,0,0,100,6.9
2020-02-05T14:00:00Z,40.5,58,0,0,100,6.2
2020-02-05T15:00:00Z,40.2,58,0,0,100,3.5
2020-02-05T16:00:00Z,40,59,0,0,100,2.1
2020-02-05T17:00:00Z,40.5,59,0,0,100,3.3
2020-02-05T18:00:00Z,39.7,63,0,0,100,4.8
2020-02-05T19:00:00Z,39,64,0,0,100,5.1
2020-02-05T20:00:00Z,38.9,62,0,0,100,5.4
2020-02-05T21:00:00Z,38.6,63,0,0,100,7.3
2020-02-05T22:00:00Z,38.5,65,0,0,100,9.4
2020-02-05T23:00:00Z,38.5,65,0,0,100,11.2
2020-02-06T00:00:00Z,38,71,0.012,0,100,10.8
2020-02-06T01:00:00Z,37.4,80,0.024,0,100,10.4
2020-02-06T02:00:00Z,37.1,84,0.118,0,100,9.9
2020-02-06T03:00:00Z,37.4,87,0.087,0,100,10.5
2020-02-06T04:00:00Z,38,90,0.039,0,100,10.1
2020-02-06T05:00:00Z,38.9,92,0.028,0,100,11.1
2020-02-06T06:00:00Z,38.9,91,0.012,0,100,11.3
2020-02-06T07:00:00Z,38.9,91,0.004,0,100,13.2
2020-02-06T08:00:00Z,39.3,91,0,0,100,12
2020-02-06T09:00:00Z,39.7,91,0,0,100,9.4
2020-02-06T10:00:00Z,40,90,0,0,100,8
2020-02-06T11:00:00Z,40.1,89,0,0,100,6.3
2020-02-06T12:00:00Z,39.8,91,0.004,0,100,5.7
2020-02-06T13:00:00Z,39.8,92,0.012,0,100,3.2
2020-02-06T14:00:00Z,39.5,93,0.012,0,100,2.5
2020-02-06T15:00:00Z,39.2,94,0.012,0,100,2.6
2020-02-06T16:00:00Z,39.2,95,0.028,0,100,3.9
2020-02-06T17:00:00Z,39.6,94,0.02,0,100,8.1
2020-02-06T18:00:00Z,39.3,93,0.02,0,100,9.4
2020-02-06T19:00:00Z,39.3,94,0.024,0,100,9.9
2020-02-06T20:00:00Z,39.2,94,0.02,0,100,9
2020-02-06T21:00:00Z,39.1,94,0.047,0,100,10.8
2020-02-06T22:00:00Z,39.7,94,0.071,0,100,10.1
2020-02-06T23:00:00Z,39.8,93,0.035,0,100,8.8
2020-02-07T00:00:00Z,39.3,93,0.008,0,100,4.1
2020-02-07T01:00:00Z,38.9,94,0.02,0,100,7.7
2020-02-07T02:00:00Z,38.9,94,0.016,0,100,4
2020-02-07T03:00:00Z,38.9,94,0.035,0,100,4.3
2020-02-07T04:00:00Z,38.9,95,0.043,0,100,10.9
2020-02-07T05:00:00Z,38.9,95,0.016,0,100,9.2
2020-02-07T06:00:00Z,39.1,95,0.008,0,100,13.8
2020-02-07T07:00:00Z,40,94,0.02,0,100,12
2020-02-07T08:00:00Z,41.5,93,0.051,0,100,11.9
2020-02-07T09:00:00Z,43.1,93,0.154,0,100,8.9
2020-02-07T10:00:00Z,45.2,88,0.142,0,100,6.7
2020-02-07T11:00:00Z,53,82,0.02,0,100,23.4
2020-02-07T12:00:00Z,54,69,0,0,100,28.4
2020-02-07T13:00:00Z,51.5,70,0,0,100,24.8
